Latitude (decimal degrees):	52.497
Longitude (decimal degrees):	13.334
Elevation (m):	44
Radiation database:	PVGIS-SARAH3


Slope: 37 deg. (optimum)
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1000.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20231108:1411,39140.0,61.29,8.54,10.51,3.93,0.0
20231108:1511,0.0,0.0,0.0,9.89,3.59,0.0
20231108:1611,0.0,0.0,0.0,9.45,3.38,0.0
20231108:1711,0.0,0.0,0.0,9.21,3.45,0.0
20231108:1811,0.0,0.0,0.0,9.01,3.52,0.0
20231108:1911,0.0,0.0,0.0,8.14,3.45,0.0
20231108:2011,0.0,0.0,0.0,7.67,3.38,0.0
20231108:2111,0.0,0.0,0.0,7.18,3.38,0.0
20231108:2211,0.0,0.0,0.0,6.78,3.31,0.0
20231108:2311,0.0,0.0,0.0,6.51,3.31,0.0
20231109:0011,0.0,0.0,0.0,6.35,3.38,0.0
20231109:0111,0.0,0.0,0.0,6.3,3.38,0.0
20231109:0211,0.0,0.0,0.0,6.59,3.45,0.0
20231109:0311,0.0,0.0,0.0,6.89,3.66,0.0
20231109:0411,0.0,0.0,0.0,7.21,3.79,0.0
20231109:0511,0.0,0.0,0.0,6.95,3.79,0.0
20231109:0611,0.0,0.0,0.0,7.17,3.79,0.0
20231109:0711,10540.0,23.88,6.07,8.12,4.21,0.0
20231109:0811,74320.0,101.78,12.58,8.58,4.28,0.0
20231109:0911,217570.0,261.45,17.41,9.24,4.28,0.0
20231109:1011,129060.0,164.59,20.16,9.91,3.93,0.0
20231109:1111,31870.0,52.35,20.55,10.46,4.07,0.0
20231109:1211,123580.0,158.53,18.53,10.43,4.34,0.0
20231109:1311,86560.0,116.67,14.32,10.61,4.28,0.0
20231109:1411,14930.0,30.31,8.3,10.62,4.34,0.0
20231109:1511,0.0,0.0,0.0,10.45,4.14,0.0
20231109:1611,0.0,0.0,0.0,10.38,3.86,0.0
20231109:1711,0.0,0.0,0.0,10.36,3.72,0.0
20231109:1811,0.0,0.0,0.0,10.33,3.52,0.0
20231109:1911,0.0,0.0,0.0,10.01,3.52,0.0
20231109:2011,0.0,0.0,0.0,9.85,3.45,0.0
20231109:2111,0.0,0.0,0.0,9.74,3.59,0.0
20231109:2211,0.0,0.0,0.0,9.49,3.66,0.0
20231109:2311,0.0,0.0,0.0,9.35,3.66,0.0
20231110:0011,0.0,0.0,0.0,9.02,3.66,0.0
20231110:0111,0.0,0.0,0.0,8.58,3.72,0.0
20231110:0211,0.0,0.0,0.0,8.25,3.38,0.0
20231110:0311,0.0,0.0,0.0,8.39,3.66,0.0
20231110:0411,0.0,0.0,0.0,8.92,4.07,0.0
20231110:0511,0.0,0.0,0.0,8.91,3.72,0.0
20231110:0611,0.0,0.0,0.0,8.36,3.24,0.0
20231110:0711,7440.0,19.29,5.81,8.18,3.24,0.0
20231110:0811,116490.0,149.26,12.3,8.55,3.1,0.0
20231110:0911,347140.0,409.47,17.13,9.23,2.69,0.0
20231110:1011,518620.0,607.76,19.88,10.15,4.55,0.0
20231110:1111,264680.0,315.46,20.27,10.52,4.76,0.0
20231110:1211,161520.0,200.96,18.26,10.51,3.72,0.0
20231110:1311,46530.0,70.29,14.06,10.55,3.24,0.0
20231110:1411,10400.0,23.88,8.06,10.35,2.76,0.0
20231110:1511,0.0,0.0,0.0,9.76,2.48,0.0
20231110:1611,0.0,0.0,0.0,8.87,2.34,0.0
20231110:1711,0.0,0.0,0.0,8.12,2.41,0.0
20231110:1811,0.0,0.0,0.0,7.52,2.48,0.0
20231110:1911,0.0,0.0,0.0,6.78,2.62,0.0
20231110:2011,0.0,0.0,0.0,6.27,2.55,0.0
20231110:2111,0.0,0.0,0.0,5.83,2.62,0.0
20231110:2211,0.0,0.0,0.0,5.58,2.69,0.0
20231110:2311,0.0,0.0,0.0,5.45,2.55,0.0
20231111:0011,0.0,0.0,0.0,4.98,2.48,0.0
20231111:0111,0.0,0.0,0.0,4.62,2.41,0.0
20231111:0211,0.0,0.0,0.0,4.3,2.34,0.0
20231111:0311,0.0,0.0,0.0,4.21,2.14,0.0
20231111:0411,0.0,0.0,0.0,3.94,2.07,0.0
20231111:0511,0.0,0.0,0.0,4.0,1.93,0.0
20231111:0611,0.0,0.0,0.0,3.74,1.93,0.0
20231111:0711,32440.0,51.92,5.55,3.19,2.07,0.0
20231111:0811,151140.0,185.47,12.03,4.75,1.66,0.0
20231111:0911,98610.0,128.67,16.85,6.19,1.66,0.0
20231111:1011,191950.0,233.11,19.6,7.32,1.72,0.0
20231111:1111,253930.0,303.27,19.99,8.01,1.72,0.0
20231111:1211,343350.0,405.22,18.0,8.59,2.14,0.0
20231111:1311,117210.0,150.41,13.82,8.74,2.34,0.0
20231111:1411,15090.0,30.31,7.83,8.39,1.86,0.0
20231111:1511,0.0,0.0,0.0,7.85,1.93,0.0
20231111:1611,0.0,0.0,0.0,7.28,1.93,0.0
20231111:1711,0.0,0.0,0.0,6.86,2.14,0.0
20231111:1811,0.0,0.0,0.0,6.18,2.21,0.0
20231111:1911,0.0,0.0,0.0,5.98,2.55,0.0
20231111:2011,0.0,0.0,0.0,6.06,2.62,0.0
20231111:2111,0.0,0.0,0.0,6.1,2.55,0.0
20231111:2211,0.0,0.0,0.0,5.98,2.41,0.0
20231111:2311,0.0,0.0,0.0,5.89,2.14,0.0
20231112:0011,0.0,0.0,0.0,5.82,2.07,0.0
20231112:0111,0.0,0.0,0.0,5.78,1.79,0.0
20231112:0211,0.0,0.0,0.0,5.75,1.93,0.0
20231112:0311,0.0,0.0,0.0,5.84,2.21,0.0
20231112:0411,0.0,0.0,0.0,5.86,1.59,0.0
20231112:0511,0.0,0.0,0.0,5.8,1.38,0.0
20231112:0611,0.0,0.0,0.0,5.86,1.24,0.0
20231112:0711,37270.0,58.49,5.29,6.03,1.59,0.0
20231112:0811,114010.0,145.33,11.77,6.31,2.34,0.0
20231112:0911,106300.0,137.36,16.58,6.97,2.76,0.0
20231112:1011,82930.0,111.52,19.32,7.13,2.83,0.0
20231112:1111,67940.0,94.6,19.72,7.36,2.62,0.0
20231112:1211,12490.0,26.64,17.73,7.78,2.62,0.0
20231112:1311,56390.0,81.22,13.57,8.05,2.62,0.0
20231112:1411,15790.0,31.23,7.6,8.14,2.69,0.0
20231112:1511,0.0,0.0,0.0,6.94,2.48,0.0
20231112:1611,0.0,0.0,0.0,6.11,2.28,0.0
20231112:1711,0.0,0.0,0.0,5.66,2.41,0.0
20231112:1811,0.0,0.0,0.0,5.27,2.48,0.0
20231112:1911,0.0,0.0,0.0,5.54,2.21,0.0
20231112:2011,0.0,0.0,0.0,5.13,2.34,0.0
20231112:2111,0.0,0.0,0.0,4.85,2.41,0.0
20231112:2211,0.0,0.0,0.0,4.62,2.62,0.0
20231112:2311,0.0,0.0,0.0,4.29,2.62,0.0
20231113:0011,0.0,0.0,0.0,3.98,2.62,0.0
20231113:0111,0.0,0.0,0.0,3.79,2.48,0.0
20231113:0211,0.0,0.0,0.0,3.68,2.28,0.0
20231113:0311,0.0,0.0,0.0,3.25,2.28,0.0
20231113:0411,0.0,0.0,0.0,2.78,2.34,0.0
20231113:0511,0.0,0.0,0.0,2.47,2.21,0.0
20231113:0611,0.0,0.0,0.0,2.17,2.21,0.0
20231113:0711,26850.0,45.0,5.04,2.87,1.79,0.0
20231113:0811,409990.0,476.13,11.5,3.75,1.59,0.0
20231113:0911,376510.0,437.85,16.31,5.23,1.79,0.0
20231113:1011,569230.0,671.34,19.05,6.57,2.0,0.0
20231113:1111,565240.0,666.83,19.45,7.6,2.41,0.0
20231113:1211,511500.0,601.08,17.48,8.3,2.76,0.0
20231113:1311,468300.0,549.14,13.33,8.53,3.17,0.0
20231113:1411,5680.0,16.53,7.38,8.17,3.24,0.0
20231113:1511,0.0,0.0,0.0,7.66,3.66,0.0
20231113:1611,0.0,0.0,0.0,7.38,4.21,0.0
20231113:1711,0.0,0.0,0.0,7.3,4.83,0.0
20231113:1811,0.0,0.0,0.0,7.15,4.97,0.0
20231113:1911,0.0,0.0,0.0,7.61,4.14,0.0
20231113:2011,0.0,0.0,0.0,8.44,3.31,0.0
20231113:2111,0.0,0.0,0.0,9.55,3.72,0.0
20231113:2211,0.0,0.0,0.0,10.51,4.83,0.0
20231113:2311,0.0,0.0,0.0,10.48,4.97,0.0
20231114:0011,0.0,0.0,0.0,10.09,5.24,0.0
20231114:0111,0.0,0.0,0.0,9.7,5.38,0.0
20231114:0211,0.0,0.0,0.0,9.65,5.45,0.0
20231114:0311,0.0,0.0,0.0,9.66,5.31,0.0
20231114:0411,0.0,0.0,0.0,9.72,5.24,0.0
20231114:0511,0.0,0.0,0.0,9.85,5.38,0.0
20231114:0611,0.0,0.0,0.0,9.83,5.52,0.0
20231114:0711,4490.0,14.7,4.79,10.76,6.55,0.0
20231114:0811,124240.0,158.77,11.24,11.08,6.83,0.0
20231114:0911,41390.0,64.29,16.04,11.63,7.45,0.0
20231114:1011,26570.0,45.92,18.78,12.15,7.38,0.0
20231114:1111,115980.0,150.68,19.19,12.11,7.66,0.0
20231114:1211,16130.0,32.15,17.23,12.3,7.31,0.0
20231114:1311,6680.0,18.37,13.1,12.39,7.24,0.0
20231114:1411,5550.0,16.53,7.17,11.99,6.48,0.0
20231114:1511,0.0,0.0,0.0,11.8,5.93,0.0
20231114:1611,0.0,0.0,0.0,11.31,5.59,0.0
20231114:1711,0.0,0.0,0.0,11.03,5.31,0.0
20231114:1811,0.0,0.0,0.0,10.63,4.9,0.0
20231114:1911,0.0,0.0,0.0,10.55,4.69,0.0
20231114:2011,0.0,0.0,0.0,10.43,4.41,0.0
20231114:2111,0.0,0.0,0.0,10.48,4.28,0.0
20231114:2211,0.0,0.0,0.0,10.37,3.93,0.0
20231114:2311,0.0,0.0,0.0,10.15,3.79,0.0
20231115:0011,0.0,0.0,0.0,9.78,4.0,0.0
20231115:0111,0.0,0.0,0.0,9.5,4.21,0.0
20231115:0211,0.0,0.0,0.0,9.17,4.34,0.0
20231115:0311,0.0,0.0,0.0,9.01,4.69,0.0
20231115:0411,0.0,0.0,0.0,8.82,4.97,0.0
20231115:0511,0.0,0.0,0.0,8.28,4.97,0.0
20231115:0611,0.0,0.0,0.0,7.7,4.76,0.0
20231115:0711,41200.0,63.7,4.55,7.63,5.1,0.0
20231115:0811,6280.0,17.45,10.99,7.63,5.1,0.0
20231115:0911,174060.0,211.68,15.78,7.74,4.62,0.0
20231115:1011,51350.0,75.32,18.52,7.98,4.48,0.0
20231115:1111,34470.0,55.11,18.93,8.27,4.97,0.0
20231115:1211,61010.0,86.69,16.99,8.39,4.48,0.0
20231115:1311,113320.0,145.39,12.88,8.43,3.79,0.0
20231115:1411,11800.0,25.72,6.96,8.42,3.1,0.0
20231115:1511,0.0,0.0,0.0,8.19,2.48,0.0
20231115:1611,0.0,0.0,0.0,7.55,1.86,0.0
20231115:1711,0.0,0.0,0.0,7.15,1.38,0.0
20231115:1811,0.0,0.0,0.0,6.74,1.31,0.0
20231115:1911,0.0,0.0,0.0,5.88,1.59,0.0
20231115:2011,0.0,0.0,0.0,5.56,1.59,0.0
20231115:2111,0.0,0.0,0.0,5.83,1.66,0.0
20231115:2211,0.0,0.0,0.0,5.66,2.14,0.0
20231115:2311,0.0,0.0,0.0,5.96,2.55,0.0
20231116:0011,0.0,0.0,0.0,6.36,3.03,0.0
20231116:0111,0.0,0.0,0.0,6.18,3.24,0.0
20231116:0211,0.0,0.0,0.0,5.94,3.38,0.0
20231116:0311,0.0,0.0,0.0,6.03,3.72,0.0
20231116:0411,0.0,0.0,0.0,6.37,3.72,0.0
20231116:0511,0.0,0.0,0.0,6.73,3.86,0.0
20231116:0611,0.0,0.0,0.0,7.15,4.07,0.0
20231116:0711,12480.0,26.69,4.3,7.38,4.55,0.0
20231116:0811,59380.0,84.27,10.74,7.79,4.97,0.0
20231116:0911,24920.0,43.17,15.52,8.21,4.97,0.0
20231116:1011,306270.0,358.23,18.26,8.43,4.97,0.0
20231116:1111,133180.0,167.86,18.68,8.54,4.62,0.0
20231116:1211,101580.0,132.68,16.75,8.52,4.21,0.0
20231116:1311,43510.0,66.02,12.66,8.29,3.59,0.0
20231116:1411,215600.0,261.87,6.76,7.97,3.03,0.0
20231116:1511,0.0,0.0,0.0,7.19,2.34,0.0
20231116:1611,0.0,0.0,0.0,6.38,2.14,0.0
20231116:1711,0.0,0.0,0.0,6.05,2.14,0.0
20231116:1811,0.0,0.0,0.0,5.55,2.07,0.0
20231116:1911,0.0,0.0,0.0,5.66,2.41,0.0
20231116:2011,0.0,0.0,0.0,5.29,2.28,0.0
20231116:2111,0.0,0.0,0.0,4.7,2.07,0.0
20231116:2211,0.0,0.0,0.0,3.78,2.0,0.0
20231116:2311,0.0,0.0,0.0,2.98,2.14,0.0
20231117:0011,0.0,0.0,0.0,2.61,2.34,0.0
20231117:0111,0.0,0.0,0.0,2.7,2.62,0.0
20231117:0211,0.0,0.0,0.0,2.95,2.83,0.0
20231117:0311,0.0,0.0,0.0,3.21,3.17,0.0
20231117:0411,0.0,0.0,0.0,3.34,3.59,0.0
20231117:0511,0.0,0.0,0.0,3.55,3.59,0.0
20231117:0611,0.0,0.0,0.0,3.74,5.17,0.0
20231117:0711,2070.0,10.1,4.06,3.71,5.1,0.0
20231117:0811,49590.0,71.82,10.49,3.96,5.66,0.0
20231117:0911,84730.0,111.62,15.27,4.21,5.86,0.0
20231117:1011,54640.0,78.07,18.01,4.53,5.59,0.0
20231117:1111,20270.0,36.74,18.44,5.06,5.59,0.0
20231117:1211,37260.0,57.86,16.52,5.4,5.24,0.0
20231117:1311,34920.0,55.11,12.44,5.7,5.03,0.0
20231117:1411,14650.0,29.39,6.57,5.75,4.9,0.0
20231117:1511,0.0,0.0,0.0,5.71,4.62,0.0
20231117:1611,0.0,0.0,0.0,5.51,4.48,0.0
20231117:1711,0.0,0.0,0.0,5.4,4.21,0.0
20231117:1811,0.0,0.0,0.0,5.28,4.21,0.0
20231117:1911,0.0,0.0,0.0,5.15,4.21,0.0
20231117:2011,0.0,0.0,0.0,4.98,3.93,0.0
20231117:2111,0.0,0.0,0.0,4.91,3.72,0.0
20231117:2211,0.0,0.0,0.0,4.83,3.45,0.0
20231117:2311,0.0,0.0,0.0,4.33,3.1,0.0
20231118:0011,0.0,0.0,0.0,4.03,2.9,0.0
20231118:0111,0.0,0.0,0.0,3.9,3.03,0.0
20231118:0211,0.0,0.0,0.0,3.91,3.24,0.0
20231118:0311,0.0,0.0,0.0,3.68,2.9,0.0
20231118:0411,0.0,0.0,0.0,3.44,2.55,0.0
20231118:0511,0.0,0.0,0.0,2.86,2.34,0.0
20231118:0611,0.0,0.0,0.0,2.64,2.14,0.0
20231118:0711,10510.0,23.61,3.82,3.65,2.07,0.0
20231118:0811,32440.0,51.76,10.25,4.24,3.17,0.0
20231118:0911,21710.0,38.58,15.02,4.76,2.62,0.0
20231118:1011,29680.0,48.68,17.76,5.24,2.0,0.0
20231118:1111,17380.0,33.07,18.2,5.64,1.86,0.0
20231118:1211,76260.0,103.54,16.29,6.18,1.66,0.0
20231118:1311,114070.0,145.53,12.23,6.29,1.38,0.0
20231118:1411,234520.0,283.06,6.38,6.09,1.38,0.0
20231118:1511,0.0,0.0,0.0,5.49,1.1,0.0
20231118:1611,0.0,0.0,0.0,4.29,1.72,0.0
20231118:1711,0.0,0.0,0.0,4.01,1.93,0.0
20231118:1811,0.0,0.0,0.0,3.81,2.28,0.0
20231118:1911,0.0,0.0,0.0,4.15,2.83,0.0
20231118:2011,0.0,0.0,0.0,4.31,2.9,0.0
20231118:2111,0.0,0.0,0.0,4.35,3.24,0.0
20231118:2211,0.0,0.0,0.0,4.37,3.38,0.0
20231118:2311,0.0,0.0,0.0,4.36,3.52,0.0
20231119:0011,0.0,0.0,0.0,4.35,3.52,0.0
20231119:0111,0.0,0.0,0.0,4.32,3.79,0.0
20231119:0211,0.0,0.0,0.0,4.3,4.21,0.0
20231119:0311,0.0,0.0,0.0,4.41,4.55,0.0
20231119:0411,0.0,0.0,0.0,4.56,4.48,0.0
20231119:0511,0.0,0.0,0.0,4.68,4.21,0.0
20231119:0611,0.0,0.0,0.0,4.92,3.72,0.0
20231119:0711,0.0,2.76,3.59,5.09,3.59,0.0
20231119:0811,201940.0,241.48,10.01,6.03,3.31,0.0
20231119:0911,6860.0,18.37,14.78,7.76,3.52,0.0
20231119:1011,121880.0,156.06,17.52,9.8,4.34,0.0
20231119:1111,581120.0,684.13,17.96,11.19,4.97,0.0
20231119:1211,58780.0,85.01,16.07,11.24,5.24,0.0
20231119:1311,309830.0,366.53,12.03,11.12,5.17,0.0
20231119:1411,7920.0,20.21,6.19,10.91,4.69,0.0
20231119:1511,0.0,0.0,0.0,10.18,4.34,0.0
20231119:1611,0.0,0.0,0.0,9.7,4.21,0.0
20231119:1711,0.0,0.0,0.0,9.28,4.21,0.0
20231119:1811,0.0,0.0,0.0,8.94,4.28,0.0
20231119:1911,0.0,0.0,0.0,9.09,4.0,0.0
20231119:2011,0.0,0.0,0.0,9.17,4.0,0.0
20231119:2111,0.0,0.0,0.0,9.15,4.0,0.0
20231119:2211,0.0,0.0,0.0,9.16,3.93,0.0
20231119:2311,0.0,0.0,0.0,9.25,4.0,0.0
20231120:0011,0.0,0.0,0.0,9.34,3.72,0.0
20231120:0111,0.0,0.0,0.0,9.28,3.45,0.0
20231120:0211,0.0,0.0,0.0,9.19,3.45,0.0
20231120:0311,0.0,0.0,0.0,9.09,3.52,0.0
20231120:0411,0.0,0.0,0.0,8.96,3.24,0.0
20231120:0511,0.0,0.0,0.0,8.79,2.69,0.0
20231120:0611,0.0,0.0,0.0,8.72,2.28,0.0
20231120:0711,10130.0,23.54,3.36,8.89,1.45,0.0
20231120:0811,218370.0,264.88,9.77,9.09,1.45,0.0
20231120:0911,242720.0,292.4,14.54,9.48,1.31,0.0
20231120:1011,159180.0,198.3,17.28,9.67,1.79,0.0
20231120:1111,125810.0,161.19,17.74,9.99,2.07,0.0
20231120:1211,46160.0,69.81,15.86,9.85,1.93,0.0
20231120:1311,93790.0,124.56,11.84,9.88,2.0,0.0
20231120:1411,5070.0,15.61,6.02,9.73,3.03,0.0
20231120:1511,0.0,0.0,0.0,9.6,3.03,0.0
20231120:1611,0.0,0.0,0.0,9.47,3.03,0.0
20231120:1711,0.0,0.0,0.0,9.32,3.24,0.0
20231120:1811,0.0,0.0,0.0,9.17,3.45,0.0
20231120:1911,0.0,0.0,0.0,9.11,3.45,0.0
20231120:2011,0.0,0.0,0.0,8.96,3.31,0.0
20231120:2111,0.0,0.0,0.0,8.79,2.83,0.0
20231120:2211,0.0,0.0,0.0,8.58,2.28,0.0
20231120:2311,0.0,0.0,0.0,8.35,1.66,0.0
20231121:0011,0.0,0.0,0.0,8.04,1.31,0.0
20231121:0111,0.0,0.0,0.0,7.67,1.31,0.0
20231121:0211,0.0,0.0,0.0,7.09,1.72,0.0
20231121:0311,0.0,0.0,0.0,6.4,2.14,0.0
20231121:0411,0.0,0.0,0.0,5.55,2.76,0.0
20231121:0511,0.0,0.0,0.0,4.75,3.38,0.0
20231121:0611,0.0,0.0,0.0,4.33,3.31,0.0
20231121:0711,1590.0,9.18,3.14,4.19,3.24,0.0
20231121:0811,74140.0,99.69,9.54,4.2,3.24,0.0
20231121:0911,24670.0,42.25,14.3,4.31,3.17,0.0
20231121:1011,48270.0,70.72,17.05,4.38,3.24,0.0
20231121:1111,28350.0,46.84,17.52,4.37,3.59,0.0
20231121:1211,35950.0,56.03,15.65,4.07,3.72,0.0
20231121:1311,7640.0,19.29,11.65,3.55,3.72,0.0
20231121:1411,7660.0,19.29,5.85,3.08,3.86,0.0
20231121:1511,0.0,0.0,0.0,2.68,3.72,0.0
20231121:1611,0.0,0.0,0.0,2.43,3.66,0.0
20231121:1711,0.0,0.0,0.0,2.16,3.45,0.0
20231121:1811,0.0,0.0,0.0,1.84,3.17,0.0
20231121:1911,0.0,0.0,0.0,1.59,2.97,0.0
20231121:2011,0.0,0.0,0.0,1.45,2.76,0.0
20231121:2111,0.0,0.0,0.0,1.33,2.97,0.0
20231121:2211,0.0,0.0,0.0,0.98,2.97,0.0
20231121:2311,0.0,0.0,0.0,0.44,2.76,0.0
20231122:0011,0.0,0.0,0.0,-0.12,2.55,0.0
20231122:0111,0.0,0.0,0.0,-0.68,2.55,0.0
20231122:0211,0.0,0.0,0.0,-1.19,2.62,0.0
20231122:0311,0.0,0.0,0.0,-1.67,2.48,0.0
20231122:0411,0.0,0.0,0.0,-2.12,2.41,0.0
20231122:0511,0.0,0.0,0.0,-2.58,2.34,0.0
20231122:0611,0.0,0.0,0.0,-3.13,2.14,0.0
20231122:0711,40520.0,60.79,2.91,-3.77,1.66,0.0
20231122:0811,274560.0,312.42,9.31,-2.87,1.38,0.0
20231122:0911,468900.0,533.44,14.08,-1.07,1.17,0.0
20231122:1011,508590.0,582.82,16.83,-0.27,1.1,0.0
20231122:1111,573640.0,668.08,17.3,0.38,0.69,0.0
20231122:1211,506010.0,586.62,15.45,0.83,0.62,0.0
20231122:1311,116000.0,144.69,11.47,1.02,0.69,0.0
20231122:1411,42260.0,62.81,5.68,0.74,1.31,0.0
20231122:1511,0.0,0.0,0.0,0.34,1.45,0.0
20231122:1611,0.0,0.0,0.0,-0.09,1.86,0.0
20231122:1711,0.0,0.0,0.0,-0.38,2.14,0.0
20231122:1811,0.0,0.0,0.0,-0.48,2.69,0.0
20231122:1911,0.0,0.0,0.0,-0.27,3.1,0.0
20231122:2011,0.0,0.0,0.0,-0.38,3.45,0.0
20231122:2111,0.0,0.0,0.0,-0.26,3.79,0.0
20231122:2211,0.0,0.0,0.0,-0.12,4.07,0.0
20231122:2311,0.0,0.0,0.0,0.13,4.21,0.0
20231123:0011,0.0,0.0,0.0,0.86,4.41,0.0
20231123:0111,0.0,0.0,0.0,1.88,4.76,0.0
20231123:0211,0.0,0.0,0.0,2.93,5.03,0.0
20231123:0311,0.0,0.0,0.0,3.98,5.31,0.0
20231123:0411,0.0,0.0,0.0,4.83,5.52,0.0
20231123:0511,0.0,0.0,0.0,5.56,5.72,0.0
20231123:0611,0.0,0.0,0.0,6.13,5.93,0.0
20231123:0711,0.0,4.59,2.7,6.51,6.28,0.0
20231123:0811,20770.0,37.66,9.09,7.12,6.55,0.0
20231123:0911,15850.0,31.23,13.85,7.76,6.76,0.0
20231123:1011,21330.0,38.58,16.61,8.5,7.03,0.0
20231123:1111,24830.0,43.17,17.09,9.03,7.24,0.0
20231123:1211,18440.0,34.9,15.26,9.42,7.24,0.0
20231123:1311,26900.0,45.92,11.29,9.74,7.31,0.0
20231123:1411,300.0,6.43,5.53,10.06,7.59,0.0
20231123:1511,0.0,0.0,0.0,10.19,7.79,0.0
20231123:1611,0.0,0.0,0.0,10.35,8.28,0.0
20231123:1711,0.0,0.0,0.0,10.53,8.69,0.0
20231123:1811,0.0,0.0,0.0,10.63,8.62,0.0
20231123:1911,0.0,0.0,0.0,10.51,8.62,0.0
20231123:2011,0.0,0.0,0.0,10.11,8.0,0.0
20231123:2111,0.0,0.0,0.0,8.98,7.31,0.0
20231123:2211,0.0,0.0,0.0,7.81,6.34,0.0
20231123:2311,0.0,0.0,0.0,7.14,6.34,0.0
20231124:0011,0.0,0.0,0.0,6.89,6.41,0.0
20231124:0111,0.0,0.0,0.0,6.31,6.97,0.0
20231124:0211,0.0,0.0,0.0,5.69,6.21,0.0
20231124:0311,0.0,0.0,0.0,5.09,6.14,0.0
20231124:0411,0.0,0.0,0.0,4.66,6.34,0.0
20231124:0511,0.0,0.0,0.0,4.35,6.41,0.0
20231124:0611,0.0,0.0,0.0,4.03,6.48,0.0
20231124:0711,340.0,6.43,2.48,3.95,5.52,0.0
20231124:0811,294420.0,339.11,8.87,4.11,5.72,0.0
20231124:0911,49940.0,72.49,13.64,4.41,5.52,0.0
20231124:1011,214320.0,251.74,16.39,4.68,6.07,0.0
20231124:1111,288330.0,332.49,16.89,5.11,5.72,0.0
20231124:1211,24570.0,42.25,15.07,5.27,5.66,0.0
20231124:1311,106280.0,135.26,11.12,4.94,5.31,0.0
20231124:1411,21950.0,38.81,5.38,4.61,6.0,0.0
20231124:1511,0.0,0.0,0.0,4.25,5.38,0.0
20231124:1611,0.0,0.0,0.0,3.87,5.31,0.0
20231124:1711,0.0,0.0,0.0,3.6,5.17,0.0
20231124:1811,0.0,0.0,0.0,3.33,5.31,0.0
20231124:1911,0.0,0.0,0.0,3.09,5.31,0.0
20231124:2011,0.0,0.0,0.0,2.71,5.03,0.0
20231124:2111,0.0,0.0,0.0,1.76,4.62,0.0
20231124:2211,0.0,0.0,0.0,1.62,4.28,0.0
20231124:2311,0.0,0.0,0.0,1.31,4.21,0.0
20231125:0011,0.0,0.0,0.0,0.94,4.41,0.0
20231125:0111,0.0,0.0,0.0,0.64,4.28,0.0
20231125:0211,0.0,0.0,0.0,0.55,4.34,0.0
20231125:0311,0.0,0.0,0.0,0.68,4.41,0.0
20231125:0411,0.0,0.0,0.0,0.99,4.07,0.0
20231125:0511,0.0,0.0,0.0,0.89,3.66,0.0
20231125:0611,0.0,0.0,0.0,0.81,3.45,0.0
20231125:0711,3130.0,11.94,2.27,0.92,3.52,0.0
20231125:0811,323900.0,369.43,8.66,0.81,3.1,0.0
20231125:0911,85190.0,110.96,13.42,1.4,2.76,0.0
20231125:1011,260980.0,300.97,16.19,2.22,3.17,0.0
20231125:1111,53390.0,76.23,16.69,2.94,3.72,0.0
20231125:1211,53180.0,76.01,14.89,3.27,3.1,0.0
20231125:1311,24050.0,41.33,10.96,3.38,2.62,0.0
20231125:1411,16040.0,30.99,5.23,3.16,2.28,0.0
20231125:1511,0.0,0.0,0.0,2.76,2.0,0.0
20231125:1611,0.0,0.0,0.0,2.44,2.21,0.0
20231125:1711,0.0,0.0,0.0,2.15,2.69,0.0
20231125:1811,0.0,0.0,0.0,1.42,2.97,0.0
20231125:1911,0.0,0.0,0.0,0.2,3.38,0.0
20231125:2011,0.0,0.0,0.0,-0.22,3.38,0.0
20231125:2111,0.0,0.0,0.0,-0.44,3.31,0.0
20231125:2211,0.0,0.0,0.0,-0.51,3.17,0.0
20231125:2311,0.0,0.0,0.0,-0.57,3.1,0.0
20231126:0011,0.0,0.0,0.0,-0.73,2.97,0.0
20231126:0111,0.0,0.0,0.0,-0.8,2.9,0.0
20231126:0211,0.0,0.0,0.0,-0.91,2.41,0.0
20231126:0311,0.0,0.0,0.0,-1.55,2.14,0.0
20231126:0411,0.0,0.0,0.0,-2.07,2.14,0.0
20231126:0511,0.0,0.0,0.0,-2.22,2.14,0.0
20231126:0611,0.0,0.0,0.0,-2.27,2.14,0.0
20231126:0711,780.0,7.35,2.07,-1.92,2.0,0.0
20231126:0811,275350.0,314.94,8.45,-1.23,1.86,0.0
20231126:0911,466100.0,526.36,13.22,-0.23,2.41,0.0
20231126:1011,569410.0,644.5,15.98,0.3,3.03,0.0
20231126:1111,497440.0,561.62,16.5,0.57,3.03,0.0
20231126:1211,218830.0,254.1,14.72,1.02,3.03,0.0
20231126:1311,144870.0,175.18,10.8,1.41,2.97,0.0
20231126:1411,9640.0,22.04,5.09,1.21,1.79,0.0
20231126:1511,0.0,0.0,0.0,0.35,1.52,0.0
20231126:1611,0.0,0.0,0.0,-1.23,1.66,0.0
20231126:1711,0.0,0.0,0.0,-2.07,1.59,0.0
20231126:1811,0.0,0.0,0.0,-1.61,1.31,0.0
20231126:1911,0.0,0.0,0.0,1.03,0.83,0.0
20231126:2011,0.0,0.0,0.0,0.82,0.76,0.0
20231126:2111,0.0,0.0,0.0,0.57,0.83,0.0
