Latitude (decimal degrees):	52.522
Longitude (decimal degrees):	13.360
Elevation (m):	35
Radiation database:	PVGIS-SARAH3


Slope: 45 deg. 
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	1000.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230917:2211,0.0,0.0,0.0,19.96,2.62,0.0
20230917:2311,0.0,0.0,0.0,19.69,2.83,0.0
20230918:0011,0.0,0.0,0.0,19.58,2.9,0.0
20230918:0111,0.0,0.0,0.0,19.32,2.97,0.0
20230918:0211,0.0,0.0,0.0,19.06,2.97,0.0
20230918:0311,0.0,0.0,0.0,18.73,2.9,0.0
20230918:0411,0.0,0.0,0.0,18.37,2.83,0.0
20230918:0511,2090.0,10.58,3.21,18.01,2.9,0.0
20230918:0611,339880.0,415.98,12.25,18.67,3.03,0.0
20230918:0711,529720.0,658.16,20.84,20.52,3.38,0.0
20230918:0811,604500.0,761.53,28.49,22.56,4.07,0.0
20230918:0911,419910.0,529.78,34.58,24.68,4.41,0.0
20230918:1011,199470.0,262.98,38.41,26.48,4.48,0.0
20230918:1111,111510.0,157.0,39.38,27.71,4.14,0.0
20230918:1211,99120.0,141.13,37.33,26.6,3.31,0.0
20230918:1311,25200.0,46.75,32.6,26.51,2.14,0.0
20230918:1411,63640.0,97.02,25.86,26.82,2.62,0.0
20230918:1511,83440.0,121.02,17.81,26.49,2.76,0.0
20230918:1611,30880.0,53.87,9.0,25.68,3.17,0.0
20230918:1711,0.0,0.0,0.0,24.07,3.93,0.0
20230918:1811,0.0,0.0,0.0,22.26,4.0,0.0
20230918:1911,0.0,0.0,0.0,21.9,3.72,0.0
20230918:2011,0.0,0.0,0.0,21.4,3.86,0.0
20230918:2111,0.0,0.0,0.0,20.77,3.79,0.0
20230918:2211,0.0,0.0,0.0,20.11,3.66,0.0
20230918:2311,0.0,0.0,0.0,19.49,3.59,0.0
20230919:0011,0.0,0.0,0.0,19.02,3.38,0.0
20230919:0111,0.0,0.0,0.0,18.54,3.17,0.0
20230919:0211,0.0,0.0,0.0,18.33,3.17,0.0
20230919:0311,0.0,0.0,0.0,18.27,3.45,0.0
20230919:0411,0.0,0.0,0.0,18.15,3.72,0.0
20230919:0511,80800.0,111.02,2.96,17.86,3.86,0.0
20230919:0611,456440.0,552.53,11.99,17.85,4.28,0.0
20230919:0711,110850.0,148.58,20.57,17.85,4.9,0.0
20230919:0811,202460.0,255.57,28.19,18.53,5.24,0.0
20230919:0911,634360.0,783.18,34.25,19.28,5.17,0.0
20230919:1011,624430.0,773.15,38.04,19.92,5.31,0.0
20230919:1111,604800.0,749.63,38.99,20.52,5.45,0.0
20230919:1211,504150.0,621.66,36.93,21.0,5.86,0.0
20230919:1311,363340.0,448.52,32.2,20.98,5.79,0.0
20230919:1411,288640.0,358.11,25.48,20.73,5.59,0.0
20230919:1511,164260.0,211.68,17.44,20.68,5.59,0.0
20230919:1611,128030.0,168.27,8.64,20.39,4.55,0.0
20230919:1711,0.0,0.0,0.0,19.6,3.86,0.0
20230919:1811,0.0,0.0,0.0,18.84,3.79,0.0
20230919:1911,0.0,0.0,0.0,18.13,4.0,0.0
20230919:2011,0.0,0.0,0.0,17.7,4.0,0.0
20230919:2111,0.0,0.0,0.0,17.47,4.0,0.0
20230919:2211,0.0,0.0,0.0,17.24,3.93,0.0
20230919:2311,0.0,0.0,0.0,16.97,3.86,0.0
20230920:0011,0.0,0.0,0.0,16.74,3.72,0.0
20230920:0111,0.0,0.0,0.0,16.64,3.59,0.0
20230920:0211,0.0,0.0,0.0,16.57,3.66,0.0
20230920:0311,0.0,0.0,0.0,16.56,3.59,0.0
20230920:0411,0.0,0.0,0.0,16.47,3.52,0.0
20230920:0511,12230.0,26.52,2.7,16.17,3.38,0.0
20230920:0611,380490.0,459.43,11.73,16.5,3.38,0.0
20230920:0711,220070.0,274.35,20.29,17.55,3.45,0.0
20230920:0811,374320.0,458.91,27.89,19.07,4.41,0.0
20230920:0911,272530.0,341.18,33.91,20.46,4.69,0.0
20230920:1011,624490.0,783.12,37.68,21.72,4.76,0.0
20230920:1111,669860.0,848.45,38.6,22.81,4.76,0.0
20230920:1211,703030.0,897.65,36.53,23.97,4.83,0.0
20230920:1311,670290.0,855.97,31.81,24.66,4.69,0.0
20230920:1411,328100.0,414.45,25.1,24.92,4.34,0.0
20230920:1511,195820.0,253.64,17.06,24.76,3.72,0.0
20230920:1611,212480.0,272.23,8.27,24.17,2.48,0.0
20230920:1711,0.0,0.0,0.0,22.69,2.14,0.0
20230920:1811,0.0,0.0,0.0,21.18,2.41,0.0
20230920:1911,0.0,0.0,0.0,20.2,2.62,0.0
20230920:2011,0.0,0.0,0.0,19.57,2.62,0.0
20230920:2111,0.0,0.0,0.0,18.96,2.62,0.0
20230920:2211,0.0,0.0,0.0,18.37,2.55,0.0
20230920:2311,0.0,0.0,0.0,17.75,2.48,0.0
20230921:0011,0.0,0.0,0.0,17.19,2.41,0.0
20230921:0111,0.0,0.0,0.0,16.69,2.48,0.0
20230921:0211,0.0,0.0,0.0,16.24,2.48,0.0
20230921:0311,0.0,0.0,0.0,15.85,2.48,0.0
20230921:0411,0.0,0.0,0.0,15.49,2.48,0.0
20230921:0511,13480.0,28.18,2.45,15.12,2.41,0.0
20230921:0611,432840.0,525.39,11.48,15.82,2.28,0.0
20230921:0711,538190.0,670.15,20.02,18.26,2.07,0.0
20230921:0811,640750.0,817.8,27.59,20.82,2.41,0.0
20230921:0911,685410.0,887.46,33.58,23.17,2.9,0.0
20230921:1011,703760.0,917.15,37.31,25.0,3.45,0.0
20230921:1111,690250.0,900.94,38.21,26.3,3.79,0.0
20230921:1211,659820.0,862.16,36.13,27.14,3.72,0.0
20230921:1311,642380.0,840.6,31.42,27.66,3.52,0.0
20230921:1411,562680.0,728.72,24.72,27.72,3.45,0.0
20230921:1511,457560.0,584.53,16.69,27.29,3.45,0.0
20230921:1611,323150.0,409.7,7.9,26.22,3.17,0.0
20230921:1711,0.0,0.0,0.0,24.5,3.24,0.0
20230921:1811,0.0,0.0,0.0,23.05,3.38,0.0
20230921:1911,0.0,0.0,0.0,22.48,3.45,0.0
20230921:2011,0.0,0.0,0.0,21.66,3.24,0.0
20230921:2111,0.0,0.0,0.0,20.98,3.17,0.0
20230921:2211,0.0,0.0,0.0,20.4,3.17,0.0
20230921:2311,0.0,0.0,0.0,19.87,2.97,0.0
20230922:0011,0.0,0.0,0.0,19.38,2.97,0.0
20230922:0111,0.0,0.0,0.0,18.92,2.9,0.0
20230922:0211,0.0,0.0,0.0,18.64,2.76,0.0
20230922:0311,0.0,0.0,0.0,18.67,2.97,0.0
20230922:0411,0.0,0.0,0.0,18.37,3.38,0.0
20230922:0511,0.0,0.88,2.2,17.74,3.1,0.0
20230922:0611,15420.0,31.75,11.22,17.26,2.62,0.0
20230922:0711,11150.0,25.58,19.74,17.28,2.28,0.0
20230922:0811,35220.0,58.21,27.28,18.01,3.03,0.0
20230922:0911,44960.0,70.56,33.24,18.34,3.59,0.0
20230922:1011,55530.0,83.79,36.94,18.81,3.72,0.0
20230922:1111,86750.0,121.72,37.82,18.95,3.52,0.0
20230922:1211,110410.0,149.95,35.73,18.73,3.03,0.0
20230922:1311,85080.0,119.96,31.02,19.32,3.17,0.0
20230922:1411,65970.0,97.02,24.33,19.74,2.76,0.0
20230922:1511,24770.0,44.98,16.32,20.04,2.62,0.0
20230922:1611,13360.0,29.11,7.54,19.9,1.93,0.0
20230922:1711,0.0,0.0,0.0,19.12,1.66,0.0
20230922:1811,0.0,0.0,0.0,18.03,2.0,0.0
20230922:1911,0.0,0.0,0.0,15.76,2.34,0.0
20230922:2011,0.0,0.0,0.0,15.49,2.28,0.0
20230922:2111,0.0,0.0,0.0,15.36,2.41,0.0
20230922:2211,0.0,0.0,0.0,15.24,2.41,0.0
20230922:2311,0.0,0.0,0.0,15.01,2.41,0.0
20230923:0011,0.0,0.0,0.0,14.84,2.41,0.0
20230923:0111,0.0,0.0,0.0,14.6,2.41,0.0
20230923:0211,0.0,0.0,0.0,14.52,2.48,0.0
20230923:0311,0.0,0.0,0.0,14.54,2.83,0.0
20230923:0411,0.0,0.0,0.0,14.48,3.24,0.0
20230923:0511,520.0,7.06,1.95,14.1,3.45,0.0
20230923:0611,375550.0,447.84,10.96,14.06,3.59,0.0
20230923:0711,582430.0,702.14,19.46,14.44,3.86,0.0
20230923:0811,495060.0,595.69,26.98,15.18,4.34,0.0
20230923:0911,452850.0,545.93,32.9,15.93,5.03,0.0
20230923:1011,225310.0,281.24,36.57,16.86,5.24,0.0
20230923:1111,215500.0,270.47,37.42,17.21,5.17,0.0
20230923:1211,63260.0,92.61,35.33,17.35,4.97,0.0
20230923:1311,553980.0,677.27,30.63,17.59,4.41,0.0
20230923:1411,385260.0,469.83,23.95,18.04,4.07,0.0
20230923:1511,109230.0,146.5,15.95,18.14,3.72,0.0
20230923:1611,104220.0,139.23,7.17,17.88,3.1,0.0
20230923:1711,0.0,0.0,0.0,17.16,2.48,0.0
20230923:1811,0.0,0.0,0.0,16.36,2.14,0.0
20230923:1911,0.0,0.0,0.0,14.96,2.28,0.0
20230923:2011,0.0,0.0,0.0,14.31,2.41,0.0
20230923:2111,0.0,0.0,0.0,13.92,2.48,0.0
20230923:2211,0.0,0.0,0.0,13.57,2.62,0.0
20230923:2311,0.0,0.0,0.0,13.33,2.62,0.0
20230924:0011,0.0,0.0,0.0,13.07,2.62,0.0
20230924:0111,0.0,0.0,0.0,12.69,2.48,0.0
20230924:0211,0.0,0.0,0.0,12.17,2.41,0.0
20230924:0311,0.0,0.0,0.0,11.56,2.14,0.0
20230924:0411,0.0,0.0,0.0,10.93,1.86,0.0
20230924:0511,0.0,1.76,1.69,10.17,1.86,0.0
20230924:0611,72080.0,99.54,10.69,10.5,1.59,0.0
20230924:0711,113450.0,149.41,19.18,13.77,2.41,0.0
20230924:0811,237190.0,293.04,26.67,14.72,2.34,0.0
20230924:0911,681850.0,859.52,32.56,16.02,2.07,0.0
20230924:1011,662060.0,841.13,36.2,16.98,1.79,0.0
20230924:1111,483000.0,606.64,37.03,17.8,1.31,0.0
20230924:1211,489340.0,618.02,34.93,18.19,1.03,0.0
20230924:1311,410620.0,515.41,30.23,18.65,1.03,0.0
20230924:1411,262540.0,330.62,23.57,18.8,0.9,0.0
20230924:1511,368750.0,461.53,15.57,18.78,0.55,0.0
20230924:1611,216710.0,273.08,6.81,18.55,0.34,0.0
20230924:1711,0.0,0.0,0.0,18.02,0.41,0.0
20230924:1811,0.0,0.0,0.0,16.83,0.9,0.0
20230924:1911,0.0,0.0,0.0,15.14,2.0,0.0
20230924:2011,0.0,0.0,0.0,14.59,1.93,0.0
20230924:2111,0.0,0.0,0.0,13.93,2.07,0.0
20230924:2211,0.0,0.0,0.0,13.65,2.0,0.0
20230924:2311,0.0,0.0,0.0,13.43,2.0,0.0
20230925:0011,0.0,0.0,0.0,13.43,1.93,0.0
20230925:0111,0.0,0.0,0.0,12.84,2.14,0.0
20230925:0211,0.0,0.0,0.0,12.29,2.21,0.0
20230925:0311,0.0,0.0,0.0,11.72,2.0,0.0
20230925:0411,0.0,0.0,0.0,10.83,2.07,0.0
20230925:0511,0.0,1.76,1.44,10.36,2.14,0.0
20230925:0611,333680.0,395.6,10.43,10.62,2.0,0.0
20230925:0711,542860.0,658.83,18.9,12.64,1.86,0.0
20230925:0811,658540.0,816.56,26.36,15.06,2.48,0.0
20230925:0911,690940.0,869.39,32.22,17.15,2.69,0.0
20230925:1011,712320.0,909.12,35.82,18.83,2.62,0.0
20230925:1111,677490.0,864.37,36.64,20.14,2.83,0.0
20230925:1211,676940.0,860.15,34.53,21.34,3.66,0.0
20230925:1311,629490.0,797.45,29.84,21.83,3.52,0.0
20230925:1411,595750.0,751.72,23.18,21.83,3.31,0.0
20230925:1511,469040.0,584.91,15.2,21.54,2.9,0.0
20230925:1611,321750.0,399.59,6.44,20.92,2.28,0.0
20230925:1711,0.0,0.0,0.0,19.65,2.14,0.0
20230925:1811,0.0,0.0,0.0,18.53,2.14,0.0
20230925:1911,0.0,0.0,0.0,17.53,2.07,0.0
20230925:2011,0.0,0.0,0.0,16.74,2.21,0.0
20230925:2111,0.0,0.0,0.0,16.24,2.14,0.0
20230925:2211,0.0,0.0,0.0,15.6,2.0,0.0
20230925:2311,0.0,0.0,0.0,15.06,1.86,0.0
20230926:0011,0.0,0.0,0.0,14.35,1.79,0.0
20230926:0111,0.0,0.0,0.0,13.69,1.72,0.0
20230926:0211,0.0,0.0,0.0,13.01,1.79,0.0
20230926:0311,0.0,0.0,0.0,12.63,1.86,0.0
20230926:0411,0.0,0.0,0.0,12.3,1.86,0.0
20230926:0511,0.0,0.0,0.0,12.11,1.72,0.0
20230926:0611,279280.0,337.35,10.17,12.89,1.38,0.0
20230926:0711,505940.0,622.3,18.62,14.79,1.31,0.0
20230926:0811,612250.0,774.38,26.06,16.82,1.31,0.0
20230926:0911,666580.0,862.73,31.88,18.98,1.31,0.0
20230926:1011,686040.0,895.44,35.45,20.85,1.66,0.0
20230926:1111,675330.0,881.51,36.25,22.25,2.0,0.0
20230926:1211,649320.0,845.39,34.13,23.23,2.21,0.0
20230926:1311,619980.0,804.82,29.45,23.77,2.21,0.0
20230926:1411,272110.0,347.72,22.8,24.18,2.28,0.0
20230926:1511,437450.0,555.3,14.83,24.23,2.14,0.0
20230926:1611,197990.0,255.16,6.07,23.61,1.31,0.0
20230926:1711,0.0,0.0,0.0,22.31,2.0,0.0
20230926:1811,0.0,0.0,0.0,21.03,2.14,0.0
20230926:1911,0.0,0.0,0.0,20.48,2.28,0.0
20230926:2011,0.0,0.0,0.0,19.98,2.34,0.0
20230926:2111,0.0,0.0,0.0,19.49,2.34,0.0
20230926:2211,0.0,0.0,0.0,18.87,2.07,0.0
20230926:2311,0.0,0.0,0.0,17.99,1.86,0.0
20230927:0011,0.0,0.0,0.0,17.05,1.59,0.0
20230927:0111,0.0,0.0,0.0,16.17,1.31,0.0
20230927:0211,0.0,0.0,0.0,16.21,1.03,0.0
20230927:0311,0.0,0.0,0.0,15.87,1.03,0.0
20230927:0411,0.0,0.0,0.0,15.06,1.17,0.0
20230927:0511,0.0,0.0,0.0,15.03,1.03,0.0
20230927:0611,286410.0,352.0,9.9,15.6,0.62,0.0
20230927:0711,531410.0,674.52,18.34,16.35,0.14,0.0
20230927:0811,610790.0,795.83,25.75,18.97,0.41,0.0
20230927:0911,658150.0,870.24,31.54,21.49,0.9,0.0
20230927:1011,675160.0,901.81,35.08,23.29,1.1,0.0
20230927:1111,661440.0,884.58,35.85,24.46,1.24,0.0
20230927:1211,626080.0,834.72,33.73,25.21,1.24,0.0
20230927:1311,608320.0,807.26,29.05,25.7,1.38,0.0
20230927:1411,508860.0,660.95,22.42,25.91,1.72,0.0
20230927:1511,485650.0,626.83,14.46,25.72,1.72,0.0
20230927:1611,116810.0,158.69,5.71,24.82,1.45,0.0
20230927:1711,0.0,0.0,0.0,23.15,2.07,0.0
20230927:1811,0.0,0.0,0.0,21.55,2.21,0.0
20230927:1911,0.0,0.0,0.0,20.56,2.28,0.0
20230927:2011,0.0,0.0,0.0,19.76,2.41,0.0
20230927:2111,0.0,0.0,0.0,19.02,2.41,0.0
20230927:2211,0.0,0.0,0.0,18.27,2.48,0.0
20230927:2311,0.0,0.0,0.0,17.61,2.55,0.0
20230928:0011,0.0,0.0,0.0,17.04,2.48,0.0
20230928:0111,0.0,0.0,0.0,16.47,2.48,0.0
20230928:0211,0.0,0.0,0.0,15.99,2.48,0.0
20230928:0311,0.0,0.0,0.0,15.57,2.41,0.0
20230928:0411,0.0,0.0,0.0,15.16,2.34,0.0
20230928:0511,0.0,0.0,0.0,14.76,2.28,0.0
20230928:0611,255930.0,312.12,9.64,15.1,2.07,0.0
20230928:0711,507000.0,628.24,18.06,17.58,1.86,0.0
20230928:0811,598100.0,757.77,25.44,19.91,2.14,0.0
20230928:0911,661690.0,856.57,31.2,22.02,2.21,0.0
20230928:1011,649940.0,851.32,34.71,23.69,2.0,0.0
20230928:1111,651020.0,859.89,35.46,24.92,1.93,0.0
20230928:1211,249210.0,324.68,33.33,25.7,1.93,0.0
20230928:1311,565030.0,740.58,28.66,26.12,1.86,0.0
20230928:1411,545260.0,712.5,22.04,26.17,1.72,0.0
20230928:1511,422760.0,543.67,14.09,25.95,1.59,0.0
20230928:1611,159860.0,210.52,5.35,25.08,1.31,0.0
20230928:1711,0.0,0.0,0.0,23.56,1.45,0.0
20230928:1811,0.0,0.0,0.0,21.2,1.38,0.0
20230928:1911,0.0,0.0,0.0,22.02,0.07,0.0
20230928:2011,0.0,0.0,0.0,21.19,0.55,0.0
20230928:2111,0.0,0.0,0.0,18.1,1.59,0.0
20230928:2211,0.0,0.0,0.0,16.79,1.93,0.0
20230928:2311,0.0,0.0,0.0,16.18,1.79,0.0
20230929:0011,0.0,0.0,0.0,15.86,1.93,0.0
20230929:0111,0.0,0.0,0.0,15.67,2.07,0.0
20230929:0211,0.0,0.0,0.0,15.41,2.07,0.0
20230929:0311,0.0,0.0,0.0,15.19,2.21,0.0
20230929:0411,0.0,0.0,0.0,14.95,2.34,0.0
20230929:0511,0.0,0.0,0.0,14.85,2.41,0.0
20230929:0611,115030.0,150.61,9.37,15.45,2.41,0.0
20230929:0711,274250.0,338.72,17.77,17.57,2.14,0.0
20230929:0811,177320.0,229.16,25.13,20.04,2.34,0.0
20230929:0911,57490.0,87.32,30.86,21.59,2.21,0.0
20230929:1011,118280.0,162.56,34.33,23.1,2.21,0.0
20230929:1111,100730.0,142.01,35.07,24.49,2.48,0.0
20230929:1211,82380.0,119.96,32.93,25.63,2.69,0.0
20230929:1311,35110.0,59.98,28.27,26.03,2.69,0.0
20230929:1411,128760.0,176.22,21.65,25.89,2.14,0.0
20230929:1511,59430.0,90.79,13.72,25.47,1.1,0.0
20230929:1611,158050.0,208.38,4.98,24.82,0.9,0.0
20230929:1711,0.0,0.0,0.0,23.06,1.79,0.0
20230929:1811,0.0,0.0,0.0,21.06,2.07,0.0
20230929:1911,0.0,0.0,0.0,21.3,2.76,0.0
20230929:2011,0.0,0.0,0.0,21.02,3.59,0.0
20230929:2111,0.0,0.0,0.0,20.2,4.28,0.0
20230929:2211,0.0,0.0,0.0,19.19,4.76,0.0
20230929:2311,0.0,0.0,0.0,18.27,5.24,0.0
20230930:0011,0.0,0.0,0.0,17.46,4.83,0.0
20230930:0111,0.0,0.0,0.0,16.38,4.83,0.0
20230930:0211,0.0,0.0,0.0,15.23,4.62,0.0
20230930:0311,0.0,0.0,0.0,14.46,4.21,0.0
20230930:0411,0.0,0.0,0.0,13.96,3.59,0.0
20230930:0511,0.0,0.0,0.0,13.63,3.03,0.0
20230930:0611,12600.0,27.34,9.1,13.7,2.9,0.0
20230930:0711,66400.0,95.3,17.49,14.72,2.97,0.0
20230930:0811,376580.0,453.85,24.82,15.82,4.55,0.0
20230930:0911,692950.0,852.59,30.51,16.69,4.48,0.0
20230930:1011,597700.0,732.85,33.96,17.32,4.41,0.0
20230930:1111,544520.0,668.27,34.67,18.15,4.41,0.0
20230930:1211,582820.0,718.3,32.54,18.55,4.34,0.0
20230930:1311,544210.0,669.13,27.87,18.95,4.34,0.0
20230930:1411,508150.0,622.63,21.27,19.02,4.21,0.0
20230930:1511,388190.0,474.14,13.35,18.98,3.66,0.0
20230930:1611,112510.0,148.71,4.62,18.49,2.55,0.0
20230930:1711,0.0,0.0,0.0,17.49,2.21,0.0
20230930:1811,0.0,0.0,0.0,16.37,2.21,0.0
20230930:1911,0.0,0.0,0.0,15.16,2.21,0.0
20230930:2011,0.0,0.0,0.0,14.81,2.14,0.0
20230930:2111,0.0,0.0,0.0,14.33,2.21,0.0
20230930:2211,0.0,0.0,0.0,14.44,2.21,0.0
20230930:2311,0.0,0.0,0.0,14.35,2.14,0.0
20231001:0011,0.0,0.0,0.0,14.51,2.0,0.0
20231001:0111,0.0,0.0,0.0,14.56,1.93,0.0
20231001:0211,0.0,0.0,0.0,14.37,2.0,0.0
20231001:0311,0.0,0.0,0.0,14.3,2.07,0.0
20231001:0411,0.0,0.0,0.0,14.33,2.14,0.0
20231001:0511,0.0,0.0,0.0,14.35,2.14,0.0
20231001:0611,73620.0,102.61,8.84,14.56,2.0,0.0
20231001:0711,156270.0,198.55,17.2,14.69,2.21,0.0
20231001:0811,85980.0,119.1,24.5,15.34,2.21,0.0
20231001:0911,273610.0,337.55,30.17,16.2,2.76,0.0
20231001:1011,593950.0,737.06,33.59,17.25,2.9,0.0
20231001:1111,614830.0,769.76,34.28,18.18,2.76,0.0
20231001:1211,168730.0,218.95,32.14,19.44,3.24,0.0
20231001:1311,170110.0,220.47,27.48,20.09,3.52,0.0
20231001:1411,180600.0,231.55,20.9,20.01,3.38,0.0
20231001:1511,37800.0,61.8,12.98,19.9,3.24,0.0
20231001:1611,0.0,3.53,4.26,19.28,2.14,0.0
20231001:1711,0.0,0.0,0.0,18.29,1.38,0.0
20231001:1811,0.0,0.0,0.0,17.9,0.83,0.0
20231001:1911,0.0,0.0,0.0,16.42,1.66,0.0
20231001:2011,0.0,0.0,0.0,16.35,1.79,0.0
20231001:2111,0.0,0.0,0.0,16.28,1.86,0.0
20231001:2211,0.0,0.0,0.0,16.26,1.93,0.0
20231001:2311,0.0,0.0,0.0,15.93,2.07,0.0
20231002:0011,0.0,0.0,0.0,15.37,2.07,0.0
20231002:0111,0.0,0.0,0.0,15.09,2.07,0.0
20231002:0211,0.0,0.0,0.0,14.47,2.07,0.0
20231002:0311,0.0,0.0,0.0,13.96,2.0,0.0
20231002:0411,0.0,0.0,0.0,13.83,1.93,0.0
20231002:0511,0.0,0.0,0.0,13.78,2.0,0.0
20231002:0611,177550.0,220.84,8.57,14.23,2.0,0.0
20231002:0711,463250.0,566.48,16.91,16.01,1.93,0.0
20231002:0811,399850.0,493.05,24.19,18.06,2.21,0.0
20231002:0911,529560.0,664.7,29.83,19.86,2.34,0.0
20231002:1011,555470.0,705.36,33.22,21.63,2.48,0.0
20231002:1111,558850.0,713.85,33.89,22.94,2.62,0.0
20231002:1211,564170.0,722.57,31.74,23.91,2.83,0.0
20231002:1311,449970.0,571.88,27.09,24.56,2.83,0.0
20231002:1411,421640.0,534.94,20.52,24.82,2.69,0.0
20231002:1511,240860.0,308.3,12.61,24.61,2.14,0.0
20231002:1611,450.0,7.06,3.9,23.54,1.79,0.0
20231002:1711,0.0,0.0,0.0,22.01,2.14,0.0
20231002:1811,0.0,0.0,0.0,20.69,2.28,0.0
20231002:1911,0.0,0.0,0.0,20.06,2.28,0.0
20231002:2011,0.0,0.0,0.0,19.16,2.28,0.0
20231002:2111,0.0,0.0,0.0,18.28,2.28,0.0
20231002:2211,0.0,0.0,0.0,17.53,2.28,0.0
20231002:2311,0.0,0.0,0.0,16.88,2.21,0.0
20231003:0011,0.0,0.0,0.0,16.13,2.28,0.0
20231003:0111,0.0,0.0,0.0,15.57,2.41,0.0
20231003:0211,0.0,0.0,0.0,15.29,2.62,0.0
20231003:0311,0.0,0.0,0.0,15.16,2.83,0.0
20231003:0411,0.0,0.0,0.0,15.21,3.1,0.0
20231003:0511,0.0,0.0,0.0,15.46,3.38,0.0
20231003:0611,13650.0,29.11,8.3,16.19,3.66,0.0
20231003:0711,202000.0,252.86,16.63,18.06,4.21,0.0
20231003:0811,324300.0,400.87,23.88,20.22,4.14,0.0
20231003:0911,255250.0,322.41,29.48,22.23,4.97,0.0
20231003:1011,401700.0,501.73,32.84,23.97,5.93,0.0
20231003:1111,192350.0,251.06,33.5,24.79,6.41,0.0
20231003:1211,104470.0,145.95,31.35,24.78,6.55,0.0
20231003:1311,55470.0,85.56,26.71,24.53,7.03,0.0
20231003:1411,50170.0,78.5,20.14,23.26,5.79,0.0
20231003:1511,71840.0,103.99,12.25,22.39,5.72,0.0
20231003:1611,0.0,2.65,3.54,19.69,5.31,0.0
20231003:1711,0.0,0.0,0.0,17.45,4.9,0.0
20231003:1811,0.0,0.0,0.0,16.3,4.55,0.0
20231003:1911,0.0,0.0,0.0,15.08,5.45,0.0
20231003:2011,0.0,0.0,0.0,14.56,5.45,0.0
20231003:2111,0.0,0.0,0.0,14.03,5.31,0.0
20231003:2211,0.0,0.0,0.0,13.45,5.24,0.0
20231003:2311,0.0,0.0,0.0,13.15,5.24,0.0
20231004:0011,0.0,0.0,0.0,13.12,5.24,0.0
20231004:0111,0.0,0.0,0.0,13.14,5.17,0.0
20231004:0211,0.0,0.0,0.0,13.15,4.9,0.0
20231004:0311,0.0,0.0,0.0,13.14,4.97,0.0
20231004:0411,0.0,0.0,0.0,13.29,5.1,0.0
20231004:0511,0.0,0.0,0.0,13.3,5.17,0.0
20231004:0611,103030.0,135.08,8.03,13.41,5.1,0.0
20231004:0711,153910.0,194.22,16.34,13.84,4.14,0.0
20231004:0811,360400.0,429.18,23.56,14.82,6.97,0.0
20231004:0911,209940.0,260.15,29.14,15.49,7.03,0.0
20231004:1011,303810.0,368.88,32.47,16.19,6.62,0.0
20231004:1111,195070.0,245.33,33.11,16.6,6.28,0.0
20231004:1211,115140.0,153.93,30.95,17.28,6.0,0.0
20231004:1311,355260.0,431.56,26.32,17.65,5.31,0.0
20231004:1411,397720.0,481.25,19.77,17.74,4.97,0.0
20231004:1511,203630.0,253.35,11.88,17.58,4.28,0.0
20231004:1611,64700.0,91.99,3.19,17.05,3.79,0.0
20231004:1711,0.0,0.0,0.0,16.27,3.59,0.0
20231004:1811,0.0,0.0,0.0,15.8,3.59,0.0
20231004:1911,0.0,0.0,0.0,15.05,3.66,0.0
20231004:2011,0.0,0.0,0.0,14.75,3.59,0.0
20231004:2111,0.0,0.0,0.0,14.5,3.59,0.0
20231004:2211,0.0,0.0,0.0,14.21,3.72,0.0
20231004:2311,0.0,0.0,0.0,13.75,3.79,0.0
20231005:0011,0.0,0.0,0.0,13.33,3.86,0.0
20231005:0111,0.0,0.0,0.0,12.99,3.93,0.0
20231005:0211,0.0,0.0,0.0,12.89,4.0,0.0
20231005:0311,0.0,0.0,0.0,12.94,4.14,0.0
20231005:0411,0.0,0.0,0.0,13.0,4.41,0.0
20231005:0511,0.0,0.0,0.0,13.2,4.69,0.0
20231005:0611,30200.0,50.35,7.76,13.46,4.9,0.0
20231005:0711,92300.0,124.73,16.05,14.22,4.28,0.0
20231005:0811,489980.0,586.02,23.25,15.01,4.97,0.0
20231005:0911,318550.0,384.1,28.79,16.19,7.72,0.0
20231005:1011,62930.0,91.73,32.1,16.37,7.03,0.0
20231005:1111,31390.0,52.92,32.72,16.62,6.62,0.0
20231005:1211,91740.0,126.13,30.56,16.72,6.62,0.0
20231005:1311,16180.0,32.64,25.93,15.94,5.38,0.0
20231005:1411,22080.0,40.57,19.39,15.34,5.03,0.0
20231005:1511,90130.0,121.97,11.52,14.99,4.34,0.0
20231005:1611,41530.0,63.76,2.83,14.7,3.45,0.0
20231005:1711,0.0,0.0,0.0,14.3,3.03,0.0
20231005:1811,0.0,0.0,0.0,13.82,2.83,0.0
20231005:1911,0.0,0.0,0.0,12.93,2.55,0.0
20231005:2011,0.0,0.0,0.0,12.4,2.41,0.0
20231005:2111,0.0,0.0,0.0,12.25,2.28,0.0
20231005:2211,0.0,0.0,0.0,12.25,2.21,0.0
20231005:2311,0.0,0.0,0.0,12.13,2.21,0.0
20231006:0011,0.0,0.0,0.0,11.89,2.21,0.0
20231006:0111,0.0,0.0,0.0,11.81,2.14,0.0
20231006:0211,0.0,0.0,0.0,11.83,2.21,0.0
20231006:0311,0.0,0.0,0.0,11.77,2.28,0.0
20231006:0411,0.0,0.0,0.0,11.9,2.41,0.0
20231006:0511,0.0,0.0,0.0,11.84,2.62,0.0
